  simno it age mass belief forage env state info
   1   34   79 39.00 0.998 0.694    0    1 0.000000000000000
   1   34   80 39.00 0.997 0.694    0    1 0.000000000000000
   1   34   81 39.00 0.997 0.694    0    1 0.000000000000000
   1   34   82 39.00 0.996 0.694    0    1 0.000000000000000
   1   34   83 39.00 0.995 0.694    0    1 0.000000000000000
   1   34   84 39.00 0.994 0.694    0    1 0.000000000000000
   1   34   85 39.00 0.992 0.694    0    1 0.000000000000000
   1   34   86 40.00 0.995 0.694    0    1 0.000000000000000
   1   34   87 40.00 0.994 0.694    0    1 0.000000000000000
   1   34   88 40.00 0.992 0.694    0    1 0.000000000000000
   1   34   89 40.00 0.990 0.694    0    1 0.000000000000000
   1   34   90 41.00 0.993 0.694    0    1 0.000000000000000
   1   34   91 42.00 0.996 0.694    0    1 0.000000000000000
   1   34   92 42.00 0.994 0.694    0    1 0.000000000000000
   1   34   93 43.00 0.996 0.694    0    1 0.000000000000000
   1   34   94 44.00 0.997 0.694    0    1 0.000000000000000
   1   34   95 44.00 0.997 0.694    0    1   nan
   1   34   96 44.00 0.996 0.694    0    1   nan
   1   34   97 44.00 0.995 0.694    0    1   nan
   1   34   98 45.00 0.997 0.694    0    1   nan
   1   34   99 46.00 0.998 0.694    0    1   nan
   1   34  100 46.00 0.998   nan    0    2   nan
   1   35    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   35    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   35    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   35    4  4.00 0.768 0.754    0    1 0.000000407145147
   1   35    5  5.00 0.832 0.738    0    1 0.000000253579176
   1   35    6  6.00 0.881 0.724    0    1 0.000000144358933
   1   35    7  7.00 0.917 0.714    0    1 0.000000079353441
   1   35    8  8.00 0.943 0.708    0    1 0.000000040925391
   1   35    9  9.00 0.961 0.702    0    1 0.000000022795899
   1   35   10  9.00 0.952 0.700    0    1 0.000000007542058
   1   35   11 10.00 0.967 0.702    0    1 0.000000012952676
   1   35   12 10.00 0.959 0.699    0    1 0.000000008506258
   1   35   13 10.00 0.950 0.700    0    1 0.000000010431799
   1   35   14 11.00 0.966 0.702    0    1 0.000000015391372
   1   35   15 11.00 0.958 0.700    0    1 0.000000011368300
   1   35   16 11.00 0.948 0.700    0    1 0.000000014535586
   1   35   17 11.00 0.935 0.702    0    1 0.000000017826272
   1   35   18 11.00 0.920 0.704    0    1 0.000000028330527
   1   35   19 11.00 0.902 0.708    0    1 0.000000044209931
   1   35   20 12.00 0.932 0.710    0    1 0.000000074262827
   1   35   21 13.00 0.954 0.704    0    1 0.000000037406822
   1   35   22 14.00 0.968 0.702    0    1 0.000000018267691
   1   35   23 14.00 0.961 0.698    0    1 0.000000007206859
   1   35   24 14.00 0.952 0.700    0    1 0.000000009787374
   1   35   25 14.00 0.941 0.702    0    1 0.000000017056504
   1   35   26 15.00 0.959 0.704    0    1 0.000000034031012
   1   35   27 16.00 0.972 0.700    0    1 0.000000013044207
   1   35   28 17.00 0.981 0.698    0    1 0.000000006093090
   1   35   29 18.00 0.987 0.696    0    1 0.000000000228200
   1   35   30 19.00 0.992 0.696    0    1 0.000000004225028
   1   35   31 19.00 0.989 0.694    0    1 0.000000000298262
   1   35   32 19.00 0.987 0.695    0    1 0.000000002350939
   1   35   33 20.00 0.991 0.696    0    1 0.000000003694971
   1   35   34 21.00 0.994 0.694    0    1 0.000000000460963
   1   35   35 22.00 0.996 0.694    0    1 0.000000000000000
   1   35   36 22.00 0.995 0.694    0    1 0.000000000000000
   1   35   37 23.00 0.997 0.694    0    1 0.000000000000000
   1   35   38 24.00 0.998 0.694    0    1 0.000000000000000
   1   35   39 24.00 0.997 0.694    0    1 0.000000000000000
   1   35   40 24.00 0.997 0.694    0    1 0.000000000000000
   1   35   41 24.00 0.996 0.694    0    1 0.000000000000000
   1   35   42 25.00 0.997 0.694    0    1 0.000000000000000
   1   35   43 25.00 0.996 0.694    0    1 0.000000000000000
   1   35   44 25.00 0.996 0.694    0    1 0.000000000000000
   1   35   45 26.00 0.997 0.694    0    1 0.000000000000000
   1   35   46 26.00 0.996 0.694    0    1 0.000000000000000
   1   35   47 26.00 0.995 0.694    0    1 0.000000000000000
   1   35   48 26.00 0.994 0.694    0    1 0.000000000000000
   1   35   49 26.00 0.993 0.694    0    1 0.000000000000000
   1   35   50 26.00 0.991 0.694    0    1 0.000000000000000
   1   35   51 27.00 0.994 0.694    0    1 0.000000000037336
   1   35   52 28.00 0.996 0.694    0    0 0.000000000000000
   1   36    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   36    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   36    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   36    4  4.00 0.768 0.754    0    1 0.000000407145147
   1   36    5  5.00 0.832 0.738    0    1 0.000000253579176
   1   36    6  6.00 0.881 0.724    0    1 0.000000144358933
   1   36    7  7.00 0.917 0.714    0    1 0.000000079353441
   1   36    8  7.00 0.898 0.708    0    1 0.000000040925391
   1   36    9  7.00 0.875 0.712    0    1 0.000000059301905
   1   36   10  7.00 0.848 0.716    0    1 0.000000092372004
   1   36   11  7.00 0.815 0.722    0    1 0.000000132738798
   1   36   12  7.00 0.777 0.728    0    1 0.000000194806858
   1   36   13  7.00 0.733 0.736    0    1 0.000000279104075
   1   36   14  8.00 0.804 0.746    0    1 0.000000391007300
   1   36   15  9.00 0.859 0.730    0    1 0.000000231238461
   1   36   16  9.00 0.829 0.720    0    1 0.000000124121687
   1   36   17  9.00 0.793 0.725    0    1 0.000000188466196
   1   36   18 10.00 0.851 0.733    0    1 0.000000271911830
   1   36   19 10.00 0.819 0.721    0    1 0.000000156118229
   1   36   20 10.00 0.782 0.728    0    1 0.000000219647267
   1   36   21 11.00 0.843 0.736    0    1 0.000000321118652
   1   36   22 11.00 0.809 0.722    0    1 0.000000183966453
   1   36   23 12.00 0.864 0.730    0    1 0.000000266507024
   1   36   24 12.00 0.834 0.718    0    1 0.000000152515671
   1   36   25 12.00 0.799 0.724    0    1 0.000000216612020
   1   36   26 12.00 0.758 0.732    0    1 0.000000318054535
   1   36   27 12.00 0.711 0.742    0    1 0.000000446419816
   1   36   28 13.00 0.786 0.753    0    1 0.000000618877014
   1   36   29 13.00 0.743 0.736    0    1 0.000000380594542
   1   36   30 13.00 0.694 0.746    0    1 0.000000532129405
   1   36   31 13.00 0.638 0.758    0    1 0.000000729392820
   1   36   32 14.00 0.724 0.772    0    1 0.000000966848364
   1   36   33 15.00 0.797 0.750    0    1 0.000000642265193
   1   36   34 16.00 0.854 0.734    0    1 0.000000384329441
   1   36   35 16.00 0.823 0.720    0    1 0.000000222366432
   1   36   36 17.00 0.874 0.728    0    1 0.000000318223792
   1   36   37 17.00 0.846 0.716    0    1 0.000000172425555
   1   36   38 17.00 0.813 0.722    0    1 0.000000252102230
   1   36   39 17.00 0.775 0.730    0    1 0.000000379644075
   1   36   40 18.00 0.837 0.740    0    1 0.000000540163038
   1   36   41 19.00 0.884 0.726    0    1 0.000000309529505
   1   36   42 19.00 0.859 0.714    0    1 0.000000160186125
   1   36   43 20.00 0.901 0.720    0    1 0.000000224805464
   1   36   44 21.00 0.931 0.711    0    1 0.000000129069144
   1   36   45 21.00 0.916 0.705    0    1 0.000000062091515
   1   36   46 21.00 0.897 0.708    0    1 0.000000093890742
   1   36   47 22.00 0.928 0.712    0    1 0.000000130756309
   1   36   48 22.00 0.912 0.706    0    1 0.000000066090478
   1   36   49 23.00 0.939 0.708    0    1 0.000000102876009
   1   36   50 23.00 0.925 0.704    0    1 0.000000054075965
   1   36   51 24.00 0.948 0.706    0    1 0.000000081593804
   1   36   52 25.00 0.965 0.702    0    1 0.000000033043281
   1   36   53 25.00 0.957 0.699    0    1 0.000000018531805
   1   36   54 26.00 0.970 0.700    0    1 0.000000029507837
   1   36   55 26.00 0.963 0.698    0    1 0.000000009704705
   1   36   56 27.00 0.975 0.700    0    1 0.000000021340449
   1   36   57 28.00 0.983 0.697    0    1 0.000000012086056
   1   36   58 29.00 0.989 0.696    0    1 0.000000001292620
   1   36   59 30.00 0.992 0.694    0    1 0.000000002497710
   1   36   60 31.00 0.995 0.694    0    1 0.000000000000000
   1   36   61 32.00 0.997 0.694    0    1 0.000000000000000
   1   36   62 33.00 0.998 0.694    0    1 0.000000000000000
   1   36   63 34.00 0.998 0.694    0    1 0.000000000000000
   1   36   64 35.00 0.999 0.694    0    1   nan
   1   36   65 36.00 0.999 0.694    0    1   nan
   1   36   66 36.00 0.999 0.694    0    1   nan
   1   36   67 36.00 0.999 0.694    0    1   nan
   1   36   68 37.00 0.999 0.694    0    1   nan
   1   36   69 38.00 1.000 0.694    0    1   nan
   1   36   70 38.00 0.999 0.694    0    1   nan
   1   36   71 39.00 1.000 0.694    0    1   nan
   1   36   72 39.00 1.000 0.694    0    1   nan
   1   36   73 39.00 0.999 0.694    0    1   nan
   1   36   74 39.00 0.999 0.694    0    1   nan
   1   36   75 40.00 0.999 0.694    0    1   nan
   1   36   76 41.00 1.000 0.694    0    1   nan
   1   36   77 41.00 1.000 0.694    0    1   nan
   1   36   78 42.00 1.000 0.694    0    1   nan
   1   36   79 42.00 1.000 0.694    0    1   nan
   1   36   80 42.00 1.000 0.694    0    1   nan
   1   36   81 43.00 1.000 0.694    0    1   nan
   1   36   82 43.00 1.000 0.694    0    1   nan
   1   36   83 44.00 1.000 0.694    0    1   nan
   1   36   84 45.00 1.000 0.694    0    1   nan
   1   36   85 45.00 1.000 0.694    0    1   nan
   1   36   86 45.00 1.000 0.694    0    1   nan
   1   36   87 46.00 1.000 0.694    0    1   nan
   1   36   88 46.00 1.000   nan    0    2   nan
   1   37    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   37    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   37    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   37    4  3.00 0.634 0.754    0    1 0.000000407145147
   1   37    5  4.00 0.721 0.768    0    1 0.000000532682173
   1   37    6  5.00 0.794 0.748    0    1 0.000000354124361
   1   37    7  5.00 0.752 0.732    0    1 0.000000211992150
   1   37    8  6.00 0.819 0.742    0    1 0.000000304015621
   1   37    9  7.00 0.871 0.726    0    1 0.000000175440412
   1   37   10  8.00 0.910 0.716    0    1 0.000000094886547
   1   37   11  9.00 0.938 0.710    0    1 0.000000051100262
   1   37   12  9.00 0.923 0.704    0    1 0.000000024902947
   1   37   13 10.00 0.947 0.706    0    1 0.000000036644049
   1   37   14 11.00 0.964 0.702    0    1 0.000000017109080
   1   37   15 12.00 0.976 0.700    0    1 0.000000009260056
   1   37   16 12.00 0.970 0.696    0    1 0.000000007462381
   1   37   17 12.00 0.963 0.698    0    1 0.000000005962757
   1   37   18 12.00 0.954 0.700    0    1 0.000000008764389
   1   37   19 13.00 0.969 0.702    0    1 0.000000017592210
   1   37   20 13.00 0.961 0.698    0    1 0.000000006790783
   1   37   21 14.00 0.974 0.700    0    1 0.000000009160863
   1   37   22 15.00 0.982 0.698    0    1 0.000000004861650
   1   37   23 16.00 0.988 0.696    0    1 -0.000000000009244
   1   37   24 17.00 0.992 0.696    0    1 0.000000004690649
   1   37   25 18.00 0.995 0.694    0    1 0.000000000049122
   1   37   26 18.00 0.993 0.694    0    1 0.000000000000000
   1   37   27 18.00 0.992 0.694    0    1 0.000000000000000
   1   37   28 19.00 0.994 0.694    0    1 0.000000000239727
   1   37   29 19.00 0.993 0.694    0    1 0.000000000000000
   1   37   30 20.00 0.995 0.694    0    1 0.000000000000000
   1   37   31 20.00 0.994 0.694    0    1 0.000000000000000
   1   37   32 20.00 0.993 0.694    0    1 0.000000000000000
   1   37   33 21.00 0.995 0.694    0    1 0.000000000000000
   1   37   34 22.00 0.997 0.694    0    1 0.000000000000000
   1   37   35 23.00 0.998 0.694    0    1 0.000000000000000
   1   37   36 23.00 0.997 0.694    0    1 0.000000000000000
   1   37   37 24.00 0.998 0.694    0    1 0.000000000000000
   1   37   38 24.00 0.998 0.694    0    1 0.000000000000000
   1   37   39 25.00 0.998 0.694    0    1 0.000000000000000
   1   37   40 25.00 0.998 0.694    0    1 0.000000000000000
   1   37   41 25.00 0.998 0.694    0    1 0.000000000000000
   1   37   42 25.00 0.997 0.694    0    1 0.000000000000000
   1   37   43 26.00 0.998 0.694    0    1 0.000000000000000
   1   37   44 26.00 0.998 0.694    0    1 0.000000000000000
   1   37   45 27.00 0.998 0.694    0    1 0.000000000000000
   1   37   46 28.00 0.999 0.694    0    1 0.000000000000000
   1   37   47 29.00 0.999 0.694    0    1 0.000000000000000
   1   37   48 30.00 1.000 0.694    0    1   nan
   1   37   49 31.00 1.000 0.694    0    1   nan
   1   37   50 31.00 1.000 0.694    0    1   nan
   1   37   51 32.00 1.000 0.694    0    1   nan
   1   37   52 33.00 1.000 0.694    0    1   nan
   1   37   53 34.00 1.000 0.694    0    1   nan
   1   37   54 34.00 1.000 0.694    0    1   nan
   1   37   55 35.00 1.000 0.694    0    1   nan
   1   37   56 35.00 1.000 0.694    0    1   nan
   1   37   57 35.00 1.000 0.694    0    1   nan
   1   37   58 35.00 1.000 0.694    0    1   nan
   1   37   59 36.00 1.000 0.694    0    1   nan
   1   37   60 37.00 1.000 0.694    0    1   nan
   1   37   61 38.00 1.000 0.694    0    1   nan
   1   37   62 39.00 1.000 0.694    0    1   nan
   1   37   63 39.00 1.000 0.694    0    1   nan
   1   37   64 40.00 1.000 0.694    0    1   nan
   1   37   65 40.00 1.000 0.694    0    1   nan
   1   37   66 41.00 1.000 0.694    0    1   nan
   1   37   67 41.00 1.000 0.694    0    1   nan
   1   37   68 41.00 1.000 0.694    0    1   nan
   1   37   69 41.00 1.000 0.694    0    1   nan
   1   37   70 42.00 1.000 0.694    0    1   nan
   1   37   71 42.00 1.000 0.694    0    1   nan
   1   37   72 43.00 1.000 0.694    0    1   nan
   1   37   73 44.00 1.000 0.694    0    1   nan
   1   37   74 45.00 1.000 0.694    0    1   nan
   1   37   75 45.00 1.000 0.694    0    1   nan
   1   37   76 46.00 1.000 0.694    0    1   nan
   1   37   77 46.00 1.000   nan    0    2   nan
   1   38    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   38    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   38    3  2.00 0.534 0.778    0    1 0.000000578154265
   1   38    4  3.00 0.631 0.796    0    1 0.000000707350527
   1   38    5  3.00 0.569 0.770    0    1 0.000000541039817
   1   38    6  4.00 0.663 0.786    0    1 0.000000682544472
   1   38    7  4.00 0.604 0.762    0    1 0.000000494840492
   1   38    8  5.00 0.695 0.778    0    1 0.000000640644348
   1   38    9  5.00 0.640 0.754    0    1 0.000000442633720
   1   38   10  5.00 0.579 0.768    0    1 0.000000585926577
   1   38   11  5.00 0.513 0.784    0    1 0.000000741056298
   1   38   12  6.00 0.611 0.803    0    1 0.000000884953958
   1   38   13  6.00 0.547 0.776    0    1 0.000000698339906
   1   38   14  7.00 0.643 0.794    0    1 0.000000863457818
   1   38   15  8.00 0.729 0.768    0    1 0.000000648399099
   1   38   16  9.00 0.800 0.748    0    1 0.000000435226675
   1   38   17  9.00 0.760 0.732    0    1 0.000000262394204
   1   38   18  9.00 0.713 0.740    0    1 0.000000368995075
   1   38   19 10.00 0.787 0.752    0    1 0.000000509327926
   1   38   20 11.00 0.847 0.734    0    1 0.000000312393200
   1   38   21 12.00 0.892 0.722    0    1 0.000000169819909
   1   38   22 12.00 0.868 0.712    0    1 0.000000097096505
   1   38   23 13.00 0.907 0.718    0    1 0.000000133880193
   1   38   24 14.00 0.936 0.710    0    1 0.000000069705808
   1   38   25 15.00 0.956 0.704    0    1 0.000000031068396
   1   38   26 15.00 0.946 0.700    0    1 0.000000018908738
   1   38   27 16.00 0.963 0.702    0    1 0.000000023668899
   1   38   28 17.00 0.975 0.700    0    1 0.000000011219432
   1   38   29 17.00 0.969 0.697    0    1 0.000000007807278
   1   38   30 17.00 0.962 0.698    0    1 0.000000008101460
   1   38   31 17.00 0.953 0.700    0    1 0.000000011026654
   1   38   32 18.00 0.968 0.702    0    1 0.000000020770750
   1   38   33 19.00 0.978 0.698    0    1 0.000000009948433
   1   38   34 20.00 0.985 0.696    0    1 0.000000007520436
   1   38   35 21.00 0.990 0.696    0    1 0.000000001421021
   1   38   36 22.00 0.993 0.694    0    1 0.000000001058627
   1   38   37 22.00 0.992 0.694    0    1 0.000000000000000
   1   38   38 23.00 0.994 0.694    0    1 0.000000000142262
   1   38   39 23.00 0.993 0.694    0    1 0.000000000000000
   1   38   40 23.00 0.991 0.694    0    1 0.000000000000000
   1   38   41 24.00 0.994 0.694    0    1 0.000000000263377
   1   38   42 25.00 0.996 0.694    0    1 0.000000000000000
   1   38   43 25.00 0.995 0.694    0    1 0.000000000000000
   1   38   44 25.00 0.994 0.694    0    1 0.000000000000000
   1   38   45 26.00 0.996 0.694    0    1 0.000000000000000
   1   38   46 26.00 0.995 0.694    0    1 0.000000000000000
   1   38   47 27.00 0.997 0.694    0    1 0.000000000000000
   1   38   48 27.00 0.996 0.694    0    1 0.000000000000000
   1   38   49 28.00 0.997 0.694    0    1 0.000000000000000
   1   38   50 28.00 0.997 0.694    0    1 0.000000000000000
   1   38   51 28.00 0.996 0.694    0    1 0.000000000000000
   1   38   52 29.00 0.997 0.694    0    1 0.000000000000000
   1   38   53 29.00 0.996 0.694    0    0 0.000000000000000
   1   39    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   39    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   39    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   39    4  4.00 0.768 0.754    0    0 0.000000407145147
   1   40    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   40    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   40    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   40    4  3.00 0.634 0.754    0    1 0.000000407145147
